cd_Ugestora,dt_Ano,de_Ugestora,Eleito,classe,Candidato2016,DistanciaParaCapital,Media_Eleitores,nu_Contratos,nu_Dispensas,nu_Aditivo_Prazo,nu_Aditivo_Devolucao,nu_Aditivo_Valor,nu_Aditivos_Totais,nu_Convites,nu_Dispensas_Prop_Contratos,nu_Aditivo_Prazo_Prop_Contratos,nu_Aditivo_Devolucao_Prop_Contratos,nu_Aditivo_Valor_Prop_Contratos,nu_Aditivos_Totais_Prop_Contratos,nu_Convites_Prop_Contratos,nu_Contratos_Prop_Eleitores,nu_Dispensas_Prop_Eleitores,nu_Aditivo_Prazo_Prop_Eleitores,nu_Aditivo_Devolucao_Prop_Eleitores,nu_Aditivo_Valor_Prop_Eleitores,nu_Aditivos_Totais_Prop_Eleitores,nu_Convites_Prop_Eleitores
201083,2009,GURINHEM,CLAUDINO CESAR FREIRE,NAO IRREGULAR,FALSE,78.8,10882,120,1,2,0,17,19,60,0.00833333333333333,0.0166666666666667,0,0.141666666666667,0.158333333333333,0.5,0.0110273846719353,9.18948722661275e-05,0.000183789744532255,0,0.00156221282852417,0.00174600257305642,0.00551369233596765
201083,2013,GURINHEM,TARCISIO SAULO DE PAIVA,NAO IRREGULAR,FALSE,78.8,10882,211,13,17,1,31,49,19,0.0616113744075829,0.0805687203791469,0.004739336492891,0.146919431279621,0.232227488151659,0.0900473933649289,0.0193898180481529,0.00119463333945966,0.00156221282852417,9.18948722661275e-05,0.00284874104024995,0.00450284874104025,0.00174600257305642
201084,2009,GURJAO,JOSE MARTINHO CANDIDO DE CASTRO,NAO IRREGULAR,FALSE,230,2731,19,1,2,0,3,5,9,0.0526315789473684,0.105263157894737,0,0.157894736842105,0.263157894736842,0.473684210526316,0.00695715854998169,0.000366166239472721,0.000732332478945441,0,0.00109849871841816,0.0018308311973636,0.00329549615525449
201084,2013,GURJAO,RONALDO RAMOS DE QUEIROZ,NAO IRREGULAR,FALSE,230,2731,66,7,10,0,10,20,26,0.106060606060606,0.151515151515152,0,0.151515151515152,0.303030303030303,0.393939393939394,0.0241669718051996,0.00256316367630904,0.00366166239472721,0,0.00366166239472721,0.00732332478945441,0.00952032222629074
201085,2009,IBIARA,PEDRO FEITOZA LEITE,NAO IRREGULAR,FALSE,467,4408,256,2,0,0,0,0,85,0.0078125,0,0,0,0,0.33203125,0.058076225045372,0.000453720508166969,0,0,0,0,0.0192831215970962
201085,2013,IBIARA,PEDRO FEITOZA LEITE,NAO IRREGULAR,FALSE,467,4408,239,13,6,0,11,17,12,0.0543933054393305,0.0251046025104603,0,0.0460251046025105,0.0711297071129707,0.0502092050209205,0.0542196007259528,0.0029491833030853,0.00136116152450091,0,0.00249546279491833,0.00385662431941924,0.00272232304900181
201086,2009,IGARACY,JUCELINO LIMA DE FARIAS,NAO IRREGULAR,FALSE,427,5410,429,0,2,0,8,10,128,0,0.00466200466200466,0,0.0186480186480186,0.0233100233100233,0.298368298368298,0.0792975970425139,0,0.000369685767097967,0,0.00147874306839187,0.00184842883548983,0.0236598890942699
201086,2013,IGARACY,DEUSALEIDE JERONIMO LEITE,NAO IRREGULAR,FALSE,427,5410,168,4,13,0,16,29,5,0.0238095238095238,0.0773809523809524,0,0.0952380952380952,0.172619047619048,0.0297619047619048,0.0310536044362292,0.000739371534195933,0.00240295748613678,0,0.00295748613678373,0.00536044362292052,0.000924214417744917
201087,2009,IMACULADA,JOSE RIBAMAR DA SILVA,NAO IRREGULAR,FALSE,353,8047,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000124269914253759,0,0,0,0,0,0
201087,2013,IMACULADA,ALDO LUSTOSA DA SILVA,NAO IRREGULAR,TRUE,353,8047,97,10,19,0,19,38,8,0.103092783505155,0.195876288659794,0,0.195876288659794,0.391752577319588,0.0824742268041237,0.0120541816826146,0.00124269914253759,0.00236112837082142,0,0.00236112837082142,0.00472225674164285,0.000994159314030073
201088,2009,INGA,LUIZ CARLOS MONTEIRO DA SILVA,NAO IRREGULAR,FALSE,107,11625,1077,84,200,0,299,499,494,0.0779944289693593,0.185701021355617,0,0.277623026926648,0.463324048282266,0.458681522748375,0.0926451612903226,0.0072258064516129,0.0172043010752688,0,0.0257204301075269,0.0429247311827957,0.042494623655914
201088,2013,INGA,MANOEL BATISTA CHAVES FILHO,NAO IRREGULAR,FALSE,107,11625,276,10,29,0,39,68,36,0.036231884057971,0.105072463768116,0,0.141304347826087,0.246376811594203,0.130434782608696,0.023741935483871,0.000860215053763441,0.00249462365591398,0,0.00335483870967742,0.0058494623655914,0.00309677419354839
201089,2009,ITABAIANA,EURIDICE MOREIRA DA SILVA,NAO IRREGULAR,FALSE,92.2,18614,329,14,0,0,0,0,126,0.0425531914893617,0,0,0,0,0.382978723404255,0.0176748683786397,0.000752122058665521,0,0,0,0,0.00676909852798969
201089,2013,ITABAIANA,ANTONIO CARLOS RODRIGUES DE MELO JUNIOR,NAO IRREGULAR,TRUE,92.2,18614,194,53,1,1,1,3,11,0.27319587628866,0.00515463917525773,0.00515463917525773,0.00515463917525773,0.0154639175257732,0.0567010309278351,0.0104222628129365,0.0028473192220909,5.37230041903943e-05,5.37230041903943e-05,5.37230041903943e-05,0.000161169012571183,0.000590953046094338
201090,2009,ITAPORANGA,DJACI FARIAS BRASILEIRO,NAO IRREGULAR,FALSE,428,16129,353,2,4,0,5,9,162,0.0056657223796034,0.0113314447592068,0,0.0141643059490085,0.0254957507082153,0.458923512747875,0.0218860437720875,0.000124000248000496,0.000248000496000992,0,0.00031000062000124,0.000558001116002232,0.0100440200880402
201090,2013,ITAPORANGA,AUDIBERG ALVES DE CARVALHO,NAO IRREGULAR,FALSE,428,16129,485,65,46,0,51,97,37,0.134020618556701,0.0948453608247423,0,0.105154639175258,0.2,0.0762886597938144,0.0300700601401203,0.00403000806001612,0.00285200570401141,0,0.00316200632401265,0.00601401202802406,0.00229400458800918
201091,2009,ITAPOROROCA,CELSO DE MORAIS ANDRADE NETO,NAO IRREGULAR,FALSE,73.6,11500,119,2,10,0,33,43,50,0.0168067226890756,0.0840336134453782,0,0.277310924369748,0.361344537815126,0.420168067226891,0.0103478260869565,0.000173913043478261,0.000869565217391304,0,0.0028695652173913,0.00373913043478261,0.00434782608695652
201091,2013,ITAPOROROCA,CELSO DE MORAIS ANDRADE NETO,NAO IRREGULAR,FALSE,73.6,11500,249,12,23,1,32,56,34,0.0481927710843374,0.0923694779116466,0.00401606425702811,0.1285140562249,0.224899598393574,0.136546184738956,0.0216521739130435,0.00104347826086957,0.002,8.69565217391304e-05,0.00278260869565217,0.0048695652173913,0.00295652173913043
201092,2009,ITATUBA,RENATO LACERDA MARTINS,NAO IRREGULAR,FALSE,118,6833,337,13,8,0,23,31,146,0.0385756676557863,0.0237388724035608,0,0.0682492581602374,0.0919881305637982,0.433234421364985,0.0493194789989756,0.00190253183082102,0.00117078881896678,0,0.00336601785452949,0.00453680667349627,0.0213668959461437
201092,2013,ITATUBA,ARON RENE MARTINS DE ANDRADE,NAO IRREGULAR,TRUE,118,6833,405,27,31,0,42,73,19,0.0666666666666667,0.0765432098765432,0,0.103703703703704,0.180246913580247,0.0469135802469136,0.0592711839601932,0.00395141226401288,0.00453680667349627,0,0.00614664129957559,0.0106834479730719,0.0027806234450461
201093,2009,JACARAU,MARIA CRISTINA DA SILVA,NAO IRREGULAR,FALSE,97.2,11510,446,15,22,0,28,50,244,0.0336322869955157,0.0493273542600897,0,0.062780269058296,0.112107623318386,0.547085201793722,0.0387489139878367,0.00130321459600348,0.00191138140747176,0,0.00243266724587315,0.00434404865334492,0.0211989574283232
201093,2013,JACARAU,JOAO RIBEIRO FILHO,NAO IRREGULAR,FALSE,97.2,11510,281,12,72,0,80,152,33,0.0427046263345196,0.256227758007117,0,0.284697508896797,0.540925266903915,0.117437722419929,0.0244135534317984,0.00104257167680278,0.00625543006081668,0,0.00695047784535187,0.0132059079061685,0.00286707211120765
201094,2009,JERICO,RINALDO DE OLIVEIRA SOUZA,NAO IRREGULAR,FALSE,418,5553,12,0,0,0,0,0,5,0,0,0,0,0,0.416666666666667,0.00216099405726634,0,0,0,0,0,0.000900414190527643
201094,2013,JERICO,CLAUDEEIDE DE OLIVEIRA MELO,NAO IRREGULAR,FALSE,418,5553,181,18,16,0,19,35,3,0.0994475138121547,0.0883977900552486,0,0.104972375690608,0.193370165745856,0.0165745856353591,0.0325949936971007,0.00324149108589951,0.00288132540968846,0,0.00342157392400504,0.0063028993336935,0.000540248514316586
201095,2009,JOAO PESSOA,RICARDO VIEIRA COUTINHO,NAO IRREGULAR,FALSE,0,444454,260,14,279,0,440,719,17,0.0538461538461538,1.07307692307692,0,1.69230769230769,2.76538461538462,0.0653846153846154,0.00058498742277041,3.14993227645606e-05,0.000627736503665171,0,0.000989978715457618,0.00161771521912279,3.82491776426807e-05
201095,2013,JOAO PESSOA,LUCIANO CARTAXO PIRES DE SA,NAO IRREGULAR,TRUE,0,444454,985,73,279,13,366,658,4,0.0741116751269036,0.283248730964467,0.0131979695431472,0.371573604060914,0.668020304568528,0.00406091370558376,0.00221620235164944,0.000164246468700923,0.000627736503665171,2.92493711385205e-05,0.000823482295130655,0.00148046816993435,8.99980650416016e-06
201096,2009,JUAREZ TAVORA,JOSE ALVES FEITOSA,NAO IRREGULAR,FALSE,100,6189,69,2,4,0,5,9,49,0.0289855072463768,0.0579710144927536,0,0.072463768115942,0.130434782608696,0.710144927536232,0.0111488124091129,0.000323153982872839,0.000646307965745678,0,0.000807884957182097,0.00145419292292777,0.00791727258038455
201096,2013,JUAREZ TAVORA,MARIA ANA FARIAS DOS SANTOS,NAO IRREGULAR,FALSE,100,6189,114,10,9,2,9,20,4,0.087719298245614,0.0789473684210526,0.0175438596491228,0.0789473684210526,0.175438596491228,0.0350877192982456,0.0184197770237518,0.00161576991436419,0.00145419292292777,0.000323153982872839,0.00145419292292777,0.00323153982872839,0.000646307965745678
201097,2009,JUAZEIRINHO,BEVILACQUA MATIAS MARACAJA,NAO IRREGULAR,FALSE,223,11330,417,6,0,0,0,0,173,0.0143884892086331,0,0,0,0,0.414868105515588,0.0368049426301853,0.000529567519858782,0,0,0,0,0.0152691968225949
201097,2013,JUAZEIRINHO,CARLEUSA CASTRO MARQUES DE OLIVEIRA RAULINO,NAO IRREGULAR,FALSE,223,11330,213,13,15,0,20,35,32,0.0610328638497653,0.0704225352112676,0,0.0938967136150235,0.164319248826291,0.150234741784038,0.0187996469549868,0.00114739629302736,0.00132391879964696,0,0.00176522506619594,0.0030891438658429,0.0028243601059135
201098,2009,JUNCO DO SERIDO,COSMO SIMOES DE MEDEIROS,NAO IRREGULAR,FALSE,242,4822,213,9,0,0,0,0,109,0.0422535211267606,0,0,0,0,0.511737089201878,0.0441725425134799,0.00186644545831605,0,0,0,0,0.0226047283284944
201098,2013,JUNCO DO SERIDO,COSMO SIMOES DE MEDEIROS,NAO IRREGULAR,FALSE,242,4822,116,6,0,0,0,0,12,0.0517241379310345,0,0,0,0,0.103448275862069,0.0240564081294069,0.0012442969722107,0,0,0,0,0.0024885939444214
201099,2009,JURIPIRANGA,ANTONIO MAROJA GUEDES FILHO,NAO IRREGULAR,TRUE,70.9,8051,223,16,1,0,8,9,134,0.0717488789237668,0.00448430493273543,0,0.0358744394618834,0.0403587443946188,0.600896860986547,0.0276984225562042,0.00198733076636443,0.000124208172897777,0,0.000993665383182213,0.00111787355607999,0.0166438951683021
201099,2013,JURIPIRANGA,PAULO DALIA TEIXEIRA,NAO IRREGULAR,TRUE,70.9,8051,363,84,22,0,30,52,53,0.231404958677686,0.0606060606060606,0,0.0826446280991736,0.143250688705234,0.146005509641873,0.0450875667618929,0.0104334865234132,0.00273257980375109,0,0.0037262451869333,0.00645882499068439,0.00658303316358216
201100,2009,JURU,JOSE ORLANDO TEOTONIO,NAO IRREGULAR,FALSE,394,6618,272,2,0,0,0,0,137,0.00735294117647059,0,0,0,0,0.503676470588235,0.0411000302206105,0.000302206104563312,0,0,0,0,0.0207011181625869
201100,2013,JURU,LUIZ GALVAO DA SILVA,NAO IRREGULAR,FALSE,394,6618,162,13,16,0,17,33,17,0.0802469135802469,0.0987654320987654,0,0.104938271604938,0.203703703703704,0.104938271604938,0.0244786944696283,0.00196433967966153,0.0024176488365065,0,0.00256875188878815,0.00498640072529465,0.00256875188878815
201101,2009,LAGOA,MAGNO DEMYS DE OLIVEIRA BORGES,NAO IRREGULAR,FALSE,460,3845,86,3,8,0,19,27,72,0.0348837209302326,0.0930232558139535,0,0.22093023255814,0.313953488372093,0.837209302325581,0.0223667100130039,0.000780234070221066,0.00208062418725618,0,0.00494148244473342,0.0070221066319896,0.0187256176853056
201101,2013,LAGOA,MAGNO DEMYS DE OLIVEIRA BORGES,NAO IRREGULAR,FALSE,460,3845,148,14,13,0,16,29,13,0.0945945945945946,0.0878378378378378,0,0.108108108108108,0.195945945945946,0.0878378378378378,0.0384915474642393,0.00364109232769831,0.00338101430429129,0,0.00416124837451235,0.00754226267880364,0.00338101430429129
201102,2009,LAGOA DE DENTRO,SUELI MADRUGA FREIRE,NAO IRREGULAR,FALSE,108,5112,268,8,5,0,13,18,101,0.0298507462686567,0.0186567164179104,0,0.0485074626865672,0.0671641791044776,0.376865671641791,0.0524256651017214,0.00156494522691706,0.000978090766823161,0,0.00254303599374022,0.00352112676056338,0.0197574334898279
201102,2013,LAGOA DE DENTRO,FABIANO PEDRO DA SILVA,NAO IRREGULAR,TRUE,108,5112,288,47,46,1,60,107,29,0.163194444444444,0.159722222222222,0.00347222222222222,0.208333333333333,0.371527777777778,0.100694444444444,0.0563380281690141,0.00919405320813772,0.00899843505477308,0.000195618153364632,0.0117370892018779,0.0209311424100156,0.00567292644757434
201103,2009,LAGOA SECA,EDVARDO HERCULANO DE LIMA,NAO IRREGULAR,FALSE,142,17950,891,5,23,0,33,56,240,0.00561167227833894,0.0258136924803591,0,0.037037037037037,0.0628507295173962,0.269360269360269,0.0496378830083565,0.000278551532033426,0.00128133704735376,0,0.00183844011142061,0.00311977715877437,0.0133704735376045
201103,2013,LAGOA SECA,JOSE TADEU SALES DE LUNA,NAO IRREGULAR,FALSE,142,17950,141,26,11,0,12,23,43,0.184397163120567,0.0780141843971631,0,0.0851063829787234,0.163120567375887,0.304964539007092,0.00785515320334262,0.00144846796657382,0.000612813370473538,0,0.000668523676880223,0.00128133704735376,0.00239554317548747
201104,2009,LASTRO,JOSE VIVALDO DINIZ,NAO IRREGULAR,FALSE,475,2741,285,13,20,0,48,68,47,0.0456140350877193,0.0701754385964912,0,0.168421052631579,0.23859649122807,0.164912280701754,0.103976650857351,0.00474279460051076,0.00729660707770887,0,0.0175118569865013,0.0248084640642101,0.0171470266326158
201104,2013,LASTRO,WILMESON EMMANUEL MENDES SARMENTO,NAO IRREGULAR,TRUE,475,2741,81,17,7,0,8,15,4,0.209876543209877,0.0864197530864197,0,0.0987654320987654,0.185185185185185,0.0493827160493827,0.0295512586647209,0.00620211601605254,0.0025538124771981,0,0.00291864283108355,0.00547245530828165,0.00145932141554177
201105,2009,LIVRAMENTO,JARBAS CORREIA BEZERRA,NAO IRREGULAR,FALSE,290,5329,82,2,12,0,27,39,35,0.024390243902439,0.146341463414634,0,0.329268292682927,0.475609756097561,0.426829268292683,0.0153875023456558,0.000375304935259899,0.00225182961155939,0,0.00506661662600863,0.00731844623756802,0.00656783636704823
201105,2013,LIVRAMENTO,CARMELITA ESTEVAO VENTURA SOUSA,NAO IRREGULAR,FALSE,290,5329,182,22,30,0,39,69,9,0.120879120879121,0.164835164835165,0,0.214285714285714,0.379120879120879,0.0494505494505494,0.0341527491086508,0.00412835428785889,0.00562957402889848,0,0.00731844623756802,0.0129480202664665,0.00168887220866954
201106,2009,LOGRADOURO,HUMBERTO LUIS LISBOA ALVES,NAO IRREGULAR,FALSE,134,2727,428,76,6,0,25,31,271,0.177570093457944,0.014018691588785,0,0.058411214953271,0.0724299065420561,0.633177570093458,0.156949028236157,0.0278694536120279,0.0022002200220022,0,0.00916758342500917,0.0113678034470114,0.0993766043270994
201106,2013,LOGRADOURO,CELIA MARIA DE QUEIROZ CARVALHO,NAO IRREGULAR,FALSE,134,2727,216,58,12,1,30,43,22,0.268518518518519,0.0555555555555556,0.00462962962962963,0.138888888888889,0.199074074074074,0.101851851851852,0.0792079207920792,0.0212687935460213,0.0044004400440044,0.000366703337000367,0.011001100110011,0.0157682434910158,0.00806747341400807
201107,2009,LUCENA,ANTONIO MENDONCA MONTEIRO JUNIOR,NAO IRREGULAR,FALSE,54.6,9341,187,38,0,0,0,0,102,0.203208556149733,0,0,0,0,0.545454545454545,0.0200192698854512,0.00406808692859437,0,0,0,0,0.0109196017557007
201107,2013,LUCENA,MARCELO SALES DE MENDONCA,NAO IRREGULAR,FALSE,54.6,9341,58,2,5,0,16,21,15,0.0344827586206897,0.0862068965517241,0,0.275862068965517,0.362068965517241,0.258620689655172,0.00620918531206509,0.000214109838347072,0.00053527459586768,0,0.00171287870677658,0.00224815330264426,0.00160582378760304
201108,2009,MAE D'AGUA,PERICLES VIANA DE OLIVEIRA JUNIOR,NAO IRREGULAR,FALSE,354,3281,606,45,34,0,54,88,217,0.0742574257425743,0.0561056105610561,0,0.0891089108910891,0.145214521452145,0.358085808580858,0.184699786650411,0.0137153306918622,0.0103626943005181,0,0.0164583968302347,0.0268210911307528,0.0661383724474246
201108,2013,MAE D'AGUA,MARGARIDA MARIA FRAGOSO SOARES,NAO IRREGULAR,FALSE,354,3281,437,42,78,0,78,156,6,0.0961098398169336,0.178489702517162,0,0.178489702517162,0.356979405034325,0.0137299771167048,0.133191100274307,0.0128009753124048,0.0237732398658945,0,0.0237732398658945,0.0475464797317891,0.00182871075891497
201109,2009,MALTA,AJACIO GOMES WANDERLEY,NAO IRREGULAR,FALSE,347,4032,258,7,0,0,0,0,186,0.0271317829457364,0,0,0,0,0.720930232558139,0.0639880952380952,0.00173611111111111,0,0,0,0,0.0461309523809524
201109,2013,MALTA,MANOEL BENEDITO DE LUCENA FILHO,NAO IRREGULAR,TRUE,347,4032,352,30,43,0,44,87,5,0.0852272727272727,0.122159090909091,0,0.125,0.247159090909091,0.0142045454545455,0.0873015873015873,0.00744047619047619,0.0106646825396825,0,0.0109126984126984,0.021577380952381,0.00124007936507937
201110,2009,MAMANGUAPE,EDUARDO CARNEIRO DE BRITO,NAO IRREGULAR,FALSE,59.5,29212,1077,146,198,0,274,472,479,0.135561745589601,0.183844011142061,0,0.254410399257196,0.438254410399257,0.444753946146704,0.0368684102423662,0.00499794604956867,0.00677803642338765,0,0.00937970696973846,0.0161577433931261,0.0163973709434479
201110,2013,MAMANGUAPE,EDUARDO CARNEIRO DE BRITO,NAO IRREGULAR,FALSE,59.5,29212,274,42,18,0,177,195,30,0.153284671532847,0.0656934306569343,0,0.645985401459854,0.711678832116788,0.109489051094891,0.00937970696973846,0.00143776530193071,0.000616185129398877,0,0.00605915377242229,0.00667533890182117,0.0010269752156648
201111,2009,MANAIRA,JOSE SIMAO DE SOUSA,NAO IRREGULAR,FALSE,4.5,8395,581,13,10,0,26,36,343,0.0223752151462995,0.0172117039586919,0,0.044750430292599,0.0619621342512909,0.590361445783133,0.0692078618225134,0.0015485407980941,0.00119118522930316,0,0.00309708159618821,0.00428826682549136,0.0408576533650983
201111,2013,MANAIRA,JOSE SIMAO DE SOUSA,NAO IRREGULAR,FALSE,4.5,8395,255,12,43,1,46,90,16,0.0470588235294118,0.168627450980392,0.00392156862745098,0.180392156862745,0.352941176470588,0.0627450980392157,0.0303752233472305,0.00142942227516379,0.00512209648600357,0.000119118522930316,0.00547945205479452,0.0107206670637284,0.00190589636688505
201112,2009,MARCACAO,ADRIANO DE OLIVEIRA BARRETO,NAO IRREGULAR,FALSE,76.2,5299,468,55,2,0,31,33,249,0.117521367521368,0.00427350427350427,0,0.0662393162393162,0.0705128205128205,0.532051282051282,0.0883185506699377,0.0103793168522363,0.000377429703717683,0,0.00585016040762408,0.00622759011134176,0.0469899981128515
201112,2013,MARCACAO,ADRIANO DE OLIVEIRA BARRETO,NAO IRREGULAR,FALSE,76.2,5299,158,22,6,0,7,13,19,0.139240506329114,0.0379746835443038,0,0.0443037974683544,0.0822784810126582,0.120253164556962,0.0298169465936969,0.00415172674089451,0.00113228911115305,0,0.00132100396301189,0.00245329307416494,0.00358558218531798
201113,2009,MARI,ANTONIO GOMES DA SILVA,NAO IRREGULAR,TRUE,76.4,15349,698,40,4,0,22,26,375,0.0573065902578797,0.00573065902578797,0,0.0315186246418338,0.0372492836676218,0.537249283667622,0.0454752752622321,0.00260603296631702,0.000260603296631702,0,0.00143331813147436,0.00169392142810607,0.0244315590592221
201113,2013,MARI,MARCOS AURELIO MARTINS DE PAIVA,NAO IRREGULAR,TRUE,76.4,15349,329,34,25,1,39,65,52,0.103343465045593,0.0759878419452888,0.00303951367781155,0.11854103343465,0.197568389057751,0.158054711246201,0.0214346211479575,0.00221512802136947,0.00162877060394814,6.51508241579256e-05,0.0025408821421591,0.00423480357026516,0.00338784285621213
201114,2009,MARIZOPOLIS,JOSE VIEIRA DA SILVA,NAO IRREGULAR,FALSE,459,4366,383,12,0,0,0,0,202,0.031331592689295,0,0,0,0,0.527415143603133,0.0877233165368759,0.00274851122308749,0,0,0,0,0.0462666055886395
201114,2013,MARIZOPOLIS,JOSE VIEIRA DA SILVA,NAO IRREGULAR,FALSE,459,4366,138,10,23,0,31,54,25,0.072463768115942,0.166666666666667,0,0.22463768115942,0.391304347826087,0.181159420289855,0.0316078790655062,0.00229042601923958,0.00526797984425103,0,0.00710032065964269,0.0123683005038937,0.00572606504809895
201115,2009,MASSARANDUBA,PAULO FRACINETTE DE OLIVEIRA,NAO IRREGULAR,TRUE,119,8458,7,0,0,0,0,0,4,0,0,0,0,0,0.571428571428571,0.000827618822416647,0,0,0,0,0,0.000472925041380941
201115,2013,MASSARANDUBA,JOANA DARC QUEIROGA MENDONCA COUTINHO,NAO IRREGULAR,FALSE,119,8458,150,31,9,0,10,19,34,0.206666666666667,0.06,0,0.0666666666666667,0.126666666666667,0.226666666666667,0.0177346890517853,0.00366516907070229,0.00106408134310712,0,0.00118231260345235,0.00224639394655947,0.004019862851738
201116,2009,MATARACA,JOAO MADRUGA DA SILVA,NAO IRREGULAR,FALSE,103,5541,433,39,11,0,24,35,155,0.0900692840646651,0.0254041570438799,0,0.0554272517321016,0.0808314087759815,0.35796766743649,0.0781447392167479,0.00703844071467244,0.0019852012272153,0,0.00433134813210612,0.00631654935932142,0.027973290019852
201116,2013,MATARACA,OLIMPIO DE ALENCAR ARAUJO BEZERRA,NAO IRREGULAR,TRUE,103,5541,289,4,47,1,58,106,46,0.013840830449827,0.162629757785467,0.00346020761245675,0.200692041522491,0.366782006920415,0.15916955017301,0.0521566504241112,0.00072189135535102,0.00848222342537448,0.000180472838837755,0.0104674246525898,0.019130120916802,0.00830175058653673
201117,2009,MATINHAS,JOSE COSTA ARAGAO JUNIOR,NAO IRREGULAR,FALSE,156,3354,218,2,0,0,0,0,117,0.00917431192660551,0,0,0,0,0.536697247706422,0.0649970184853906,0.000596302921884317,0,0,0,0,0.0348837209302326
201117,2013,MATINHAS,MARIA DE FATIMA SILVA,NAO IRREGULAR,TRUE,156,3354,151,3,5,0,7,12,25,0.0198675496688742,0.033112582781457,0,0.0463576158940397,0.0794701986754967,0.165562913907285,0.0450208706022659,0.000894454382826476,0.00149075730471079,0,0.00208706022659511,0.0035778175313059,0.00745378652355397
201118,2009,MATO GROSSO,KATSONARA SOARES DE ANDRADE MONTEIRO,NAO IRREGULAR,FALSE,426,1772,15,0,4,0,6,10,8,0,0.266666666666667,0,0.4,0.666666666666667,0.533333333333333,0.00846501128668172,0,0.00225733634311512,0,0.00338600451467269,0.00564334085778781,0.00451467268623025
201118,2013,MATO GROSSO,RAELLYSON RODRIGO OLIVEIRA MONTEIRO,NAO IRREGULAR,FALSE,426,1772,10,1,10,0,11,21,2,0.1,1,0,1.1,2.1,0.2,0.00564334085778781,0.000564334085778781,0.00564334085778781,0,0.00620767494356659,0.0118510158013544,0.00112866817155756
201119,2009,MATUREIA,DANIEL DANTAS WANDERLEY,NAO IRREGULAR,FALSE,325,4557,645,6,21,0,27,48,228,0.00930232558139535,0.0325581395348837,0,0.0418604651162791,0.0744186046511628,0.353488372093023,0.141540487162607,0.00131665569453588,0.00460829493087558,0,0.00592495062541146,0.010533245556287,0.0500329163923634
201119,2013,MATUREIA,DANIEL DANTAS WANDERLEY,NAO IRREGULAR,FALSE,325,4557,204,11,17,0,19,36,10,0.053921568627451,0.0833333333333333,0,0.0931372549019608,0.176470588235294,0.0490196078431373,0.0447662936142199,0.00241386877331578,0.00373052446785166,0,0.00416940969936362,0.00789993416721527,0.0021944261575598
201120,2009,MOGEIRO,ANTONIO JOSE FERREIRA,NAO IRREGULAR,FALSE,109,10217,397,6,39,0,57,96,266,0.0151133501259446,0.0982367758186398,0,0.143576826196474,0.241813602015113,0.670025188916877,0.038856807281981,0.000587256533228932,0.00381716746598806,0,0.00557893706567486,0.00939610453166291,0.026035039639816
201120,2013,MOGEIRO,ANTONIO JOSE FERREIRA,NAO IRREGULAR,FALSE,109,10217,223,2,107,3,109,219,32,0.00896860986547085,0.479820627802691,0.0134529147982063,0.488789237668161,0.982062780269058,0.143497757847534,0.021826367818342,0.000195752177742977,0.0104727415092493,0.000293628266614466,0.0106684936869923,0.021434863462856,0.00313203484388764
201121,2009,MONTADAS,LINDEMBERGUE SOUZA SILVA,NAO IRREGULAR,FALSE,166,3210,239,3,0,0,0,0,207,0.0125523012552301,0,0,0,0,0.866108786610879,0.0744548286604361,0.000934579439252336,0,0,0,0,0.0644859813084112
201121,2013,MONTADAS,JAIRO HERCULANO DE MELO,NAO IRREGULAR,TRUE,166,3210,117,24,14,0,15,29,25,0.205128205128205,0.11965811965812,0,0.128205128205128,0.247863247863248,0.213675213675214,0.0364485981308411,0.00747663551401869,0.0043613707165109,0,0.00467289719626168,0.00903426791277259,0.00778816199376947
201122,2009,MONTE HOREBE,ERIVAN DIAS GUARITA,NAO IRREGULAR,FALSE,491,3183,251,2,0,0,0,0,152,0.00796812749003984,0,0,0,0,0.605577689243028,0.078856424756519,0.000628338045868677,0,0,0,0,0.0477536914860195
201122,2013,MONTE HOREBE,CLAUDIA APARECIDA DIAS,NAO IRREGULAR,TRUE,491,3183,148,9,4,0,26,30,18,0.0608108108108108,0.027027027027027,0,0.175675675675676,0.202702702702703,0.121621621621622,0.0464970153942821,0.00282752120640905,0.00125667609173735,0,0.00816839459629281,0.00942507068803016,0.0056550424128181
201123,2009,MONTEIRO,EDNACE ALVES SILVESTRE HENRIQUE,NAO IRREGULAR,FALSE,311,22153,631,115,12,0,18,30,180,0.182250396196513,0.0190174326465927,0,0.0285261489698891,0.0475435816164818,0.285261489698891,0.0284837268090101,0.00519117049609534,0.000541687356114296,0,0.000812531034171444,0.00135421839028574,0.00812531034171444
201123,2013,MONTEIRO,EDNACE ALVES SILVESTRE HENRIQUE,NAO IRREGULAR,FALSE,311,22153,202,22,51,0,62,113,25,0.108910891089109,0.252475247524752,0,0.306930693069307,0.559405940594059,0.123762376237624,0.00911840382792398,0.000993093486209543,0.00230217126348576,0,0.00279871800659053,0.00510088927007629,0.00112851532523812
201124,2009,MULUNGU,JOSE LEONEL DE MOURA,NAO IRREGULAR,FALSE,90.5,7528,201,0,2,0,2,4,119,0,0.00995024875621891,0,0.00995024875621891,0.0199004975124378,0.592039800995025,0.0267003188097768,0,0.00026567481402763,0,0.00026567481402763,0.00053134962805526,0.015807651434644
