;Ano;Turno;Localidade;Cargo;Nº;Candidato;Nome Urna;Partido / Coligação;Votação;Situação
;2012;1º Turno;Santa Teresinha;Vereador;25123;Edcarlos Soares dos Santos;Edcarlos;DEM / AVANÇA SANTA TERESINHA I;154;Eleito por QP
;2012;1º Turno;Santa Teresinha;Vereador;20000;Antonio Cleuson Monteiro Felix;Cleuson;PSC / UNIDOS PARA A VITÓRIA;147;Suplente
;2012;1º Turno;Santa Teresinha;Vereador;13456;Jonas Rodrigues de Amorim Junior;Nego Junior;PT / AVANÇA SANTA TERESINHA I;129;Eleito por média
;2012;1º Turno;Santa Teresinha;Vereador;20456;Luiz Alves Torres;Luiz Verdureiro;PSC / UNIDOS PARA A VITÓRIA;124;Suplente
;2012;1º Turno;Santa Teresinha;Vereador;45608;Raimundo Nonato Carneiro Lima;Borge;PSDB / AVANÇA SANTA TERESINHA I;119;Suplente
;2012;1º Turno;Santa Teresinha;Vereador;45612;Manoel Batista de Lima;Mano da Capeza;PSDB / AVANÇA SANTA TERESINHA I;100;Suplente
;2012;1º Turno;Santa Teresinha;Vereador;45645;Francisco Trajano de Oliveira;Chico Trajano;PSDB / AVANÇA SANTA TERESINHA I;73;Suplente
;2012;1º Turno;Santa Teresinha;Vereador;25234;Carlos Alexandre Silva Monteiro;Nando Monteiro;DEM / AVANÇA SANTA TERESINHA I;72;Suplente
;2012;1º Turno;Santa Teresinha;Vereador;20234;Aderlou Soares de Lima;Aderlou;PSC / UNIDOS PARA A VITÓRIA;50;Suplente
;2012;1º Turno;Santa Teresinha;Vereador;55456;Edilson do Nascimento Lima;Balancim;PSD / UNIDOS PARA A VITÓRIA;47;Suplente
;2012;1º Turno;Santa Teresinha;Vereador;10225;Luiz Carlos de Araujo;Luiz Grosso;PRB / COLIGAÇÃO A HORA É AGORA, MUDANÇA JÁ;36;Suplente
;2012;1º Turno;Santa Teresinha;Vereador;15515;Afonso Vicente da Silva;Afonso de Bie;PMDB / Avança Santa Terezinha;28;Não eleito
;2012;1º Turno;Santa Teresinha;Vereador;45660;Thales Myller de Oliveira Almeida;Thales;PSDB / AVANÇA SANTA TERESINHA I;26;Suplente
;2012;1º Turno;Santa Teresinha;Vereador;13123;Josimar Costa Mamede;Josa da Capeza;PT / AVANÇA SANTA TERESINHA I;22;Suplente
;2012;1º Turno;Santa Teresinha;Vereador;13111;Francisca dos Santos Alves Costa;Nininha;PT / AVANÇA SANTA TERESINHA I;15;Suplente
;2012;1º Turno;Santa Teresinha;Vereador;65555;Joana D'arc da Silva Berto;Joana do Assentamento;PC do B / AVANÇA SANTA TERESINHA I;13;Suplente
;2012;1º Turno;Santa Teresinha;Vereador;65123;Miguel Dias Fernandes;Miguel;PC do B / AVANÇA SANTA TERESINHA I;12;Suplente
;2012;1º Turno;Santa Teresinha;Vereador;10987;Josefa Kele Alves da Silva Lima;Kele;PRB / COLIGAÇÃO A HORA É AGORA, MUDANÇA JÁ;2;Suplente
;2012;1º Turno;Santa Teresinha;Vereador;15015;Alexsandra Kersia Medeiros da Nobrega;Ale;PMDB / Avança Santa Terezinha;1;Não eleito
;2012;1º Turno;Santa Teresinha;Vereador;10110;Suely Chagas Galvao;Sueli;PRB / COLIGAÇÃO A HORA É AGORA, MUDANÇA JÁ;1;Suplente
;2012;1º Turno;Santa Teresinha;Vereador;45000;Wires Cristina Fernandes dos Santos;Wires Cristina;PSDB / AVANÇA SANTA TERESINHA I;0;Suplente
;2012;1º Turno;Santa Teresinha;Vereador;10001;Maria do Socorro da Silveira Camboim;Socorro Camboim;PRB / COLIGAÇÃO A HORA É AGORA, MUDANÇA JÁ;0;Suplente
;2012;1º Turno;Santana de Mangueira;Prefeito;14;Tânia Mangueira Nitao Inácio;Tania de Nerival;PTB / LUTANDO E SEGUINDO EM FRENTE, VENCENDO COM O POVO NOVAMENTE;2245;Eleito
;2012;1º Turno;Santana de Mangueira;Prefeito;40;Ana Lopes de Lima Mangueira;Ana Lopes;PSB / POR UMA SANTANA MELHOR;1656;Não eleito
;2012;1º Turno;Santana de Mangueira;Vereador;15666;Manoel Jose de Sousa;Mané de Cazuza;PMDB / LUTANDO E SEGUINDO EM FRENTE, VENCENDO COM O POVO NOVAMENTE;407;Eleito por QP
;2012;1º Turno;Santana de Mangueira;Vereador;45555;Marquecion Ferreira Lima;Cion;PSDB / POR UMA SANTANA MELHOR;354;Eleito por QP
;2012;1º Turno;Santana de Mangueira;Vereador;54555;Arnaldo Pereira de Moura;Moura;PPL / LUTANDO E SEGUINDO EM FRENTE, VENCENDO COM O POVO NOVAMENTE;336;Eleito por QP
;2012;1º Turno;Santana de Mangueira;Vereador;12222;Renildo Rufino de Lima;Renildo;PDT / LUTANDO E SEGUINDO EM FRENTE, VENCENDO COM O POVO NOVAMENTE;316;Eleito por QP
;2012;1º Turno;Santana de Mangueira;Vereador;40000;Ricardo Cesar Ferreira Lima;Ricardo de Jaca;PSB / POR UMA SANTANA MELHOR;304;Eleito por QP
;2012;1º Turno;Santana de Mangueira;Vereador;15111;Maxwell Vicente Leite;Marcos de Bil;PMDB / LUTANDO E SEGUINDO EM FRENTE, VENCENDO COM O POVO NOVAMENTE;285;Eleito por QP
;2012;1º Turno;Santana de Mangueira;Vereador;15000;Eraldo Eugênio Pereira;Eraldo Eugênio;PMDB / LUTANDO E SEGUINDO EM FRENTE, VENCENDO COM O POVO NOVAMENTE;278;Eleito por QP
;2012;1º Turno;Santana de Mangueira;Vereador;54444;Francisco Inacio da Silva;Chico Melo;PPL / LUTANDO E SEGUINDO EM FRENTE, VENCENDO COM O POVO NOVAMENTE;244;Eleito por média
;2012;1º Turno;Santana de Mangueira;Vereador;40444;Jose Claudio da Silva;Claudio;PSB / POR UMA SANTANA MELHOR;224;Eleito por QP
;2012;1º Turno;Santana de Mangueira;Vereador;45222;Sebastião Bernardo Alves;Tião Bernardo;PSDB / POR UMA SANTANA MELHOR;210;Suplente
;2012;1º Turno;Santana de Mangueira;Vereador;15555;Joao Teixeira Campos;João Teixeira;PMDB / LUTANDO E SEGUINDO EM FRENTE, VENCENDO COM O POVO NOVAMENTE;193;Suplente
;2012;1º Turno;Santana de Mangueira;Vereador;15199;Sebastião Rodrigues de Medeiros;Rodrigo de Duda;PMDB / LUTANDO E SEGUINDO EM FRENTE, VENCENDO COM O POVO NOVAMENTE;167;Suplente
;2012;1º Turno;Santana de Mangueira;Vereador;55555;Edimilson Amancio Furtado;Milson;PSD / POR UMA SANTANA MELHOR;155;Suplente
;2012;1º Turno;Santana de Mangueira;Vereador;13456;Sebastiao Salustiano de Sousa;Bastião Salú;PT / LUTANDO E SEGUINDO EM FRENTE, VENCENDO COM O POVO NOVAMENTE;115;Suplente
;2012;1º Turno;Santana de Mangueira;Vereador;25555;Zenildo Mourato da Silva;Branco;DEM / POR UMA SANTANA MELHOR;82;Suplente
;2012;1º Turno;Santana de Mangueira;Vereador;40222;José Pereira Neto;Zé de Chico Dias;PSB / POR UMA SANTANA MELHOR;44;Suplente
;2012;1º Turno;Santana de Mangueira;Vereador;54123;Claudio Vicente da Silva;Claudio Vicente;PPL / LUTANDO E SEGUINDO EM FRENTE, VENCENDO COM O POVO NOVAMENTE;40;Suplente
;2012;1º Turno;Santana de Mangueira;Vereador;40111;Francisco Damião Paz de Oliveira;Damião Coisa Boa;PSB / POR UMA SANTANA MELHOR;19;Suplente
;2012;1º Turno;Santana de Mangueira;Vereador;55000;Francisca Lourinha dos Santos;Lourinha;PSD / POR UMA SANTANA MELHOR;5;Suplente
;2012;1º Turno;Santana de Mangueira;Vereador;15777;Luzia Ferreira Lima;Luzia Ferreira;PMDB / LUTANDO E SEGUINDO EM FRENTE, VENCENDO COM O POVO NOVAMENTE;4;Suplente
;2012;1º Turno;Santana de Mangueira;Vereador;14345;Cicero Eugenio Pereira;Cicero Eugenio;PTB / LUTANDO E SEGUINDO EM FRENTE, VENCENDO COM O POVO NOVAMENTE;2;Suplente
;2012;1º Turno;Santana de Mangueira;Vereador;15333;Maria Helena Berto Caboclo;Maria Helena;PMDB / LUTANDO E SEGUINDO EM FRENTE, VENCENDO COM O POVO NOVAMENTE;1;Suplente
;2012;1º Turno;Santana de Mangueira;Vereador;54999;Luciene Balbino Quintino da Silva;Luciene de Zé Moreno;PPL / LUTANDO E SEGUINDO EM FRENTE, VENCENDO COM O POVO NOVAMENTE;1;Suplente
;2012;1º Turno;Santana de Mangueira;Vereador;45678;Deuseane Pereira Alves;Deuseane;PSDB / POR UMA SANTANA MELHOR;1;Suplente
;2012;1º Turno;Santana de Mangueira;Vereador;15001;Josefa Albacleide Diniz de Araujo Mangueira;Albacleide;PMDB / LUTANDO E SEGUINDO EM FRENTE, VENCENDO COM O POVO NOVAMENTE;1;Suplente
;2012;1º Turno;Santana de Mangueira;Vereador;20000;Jose Sergio Evangelista Junior;Júnior dos Correios;PSC / LUTANDO E SEGUINDO EM FRENTE, VENCENDO COM O POVO NOVAMENTE;1;Suplente
;2012;1º Turno;Santana de Mangueira;Vereador;13333;Maria de Fatima Vieira Barreiros;Fátima de Bastião;PT / LUTANDO E SEGUINDO EM FRENTE, VENCENDO COM O POVO NOVAMENTE;0;Suplente
;2012;1º Turno;Santana de Mangueira;Vereador;14125;Maria de Fátima Bezerra da Silva;Fátima de Zaca;PTB / LUTANDO E SEGUINDO EM FRENTE, VENCENDO COM O POVO NOVAMENTE;0;Suplente
;2012;1º Turno;Santana de Mangueira;Vereador;55111;Ana Berto Ferreira;Ana de Preta;PSD / POR UMA SANTANA MELHOR;0;Suplente
;2012;1º Turno;Santana de Mangueira;Vereador;55556;Maria Naide Mangueira dos Santos;Naide;PSD / POR UMA SANTANA MELHOR;0;Suplente
;2012;1º Turno;Santana dos Garrotes;Prefeito;13;Elio Ribeiro de Morais;Elio Ribeiro;PT / UNIDOS PELA FORÇA DA PALAVRA;2819;Eleito
;2012;1º Turno;Santana dos Garrotes;Prefeito;40;Jose Carlos Soares;Dr Carlinhos;PSB / POR AMOR À SANTANA;1730;Não eleito
;2012;1º Turno;Santana dos Garrotes;Vereador;45678;Marcelino Inacio Neto;Tavin;PSDB / POR AMOR À SANTANA;385;Eleito por QP
;2012;1º Turno;Santana dos Garrotes;Vereador;45612;Judivan Epaminondas Passos;Judivan Passos;PSDB / POR AMOR À SANTANA;338;Eleito por QP
;2012;1º Turno;Santana dos Garrotes;Vereador;15555;Maria do Socorro Alves Feitoza Almeida;Socorro Feitoza;PMDB / UNIDOS PELA FORÇA DA PALAVRA;333;Eleito por QP
;2012;1º Turno;Santana dos Garrotes;Vereador;13222;José Ivanildo de Oliveira;Dida;PT / UNIDOS PELA FORÇA DA PALAVRA;310;Eleito por QP
;2012;1º Turno;Santana dos Garrotes;Vereador;25800;Francisco Pinto Neto;Neto Pinto;DEM / POR AMOR À SANTANA;300;Eleito por QP
;2012;1º Turno;Santana dos Garrotes;Vereador;15678;Augusto Antas de Souza Neto;Augusto;PMDB / UNIDOS PELA FORÇA DA PALAVRA;275;Eleito por QP
;2012;1º Turno;Santana dos Garrotes;Vereador;11111;Lucrécio Bezerra Leite;Lucrécio;PP / UNIDOS PELA FORÇA DA PALAVRA;264;Eleito por QP
;2012;1º Turno;Santana dos Garrotes;Vereador;13111;Jaelson Araújo;Jaelson;PT / UNIDOS PELA FORÇA DA PALAVRA;252;Eleito por QP
;2012;1º Turno;Santana dos Garrotes;Vereador;40123;Aldo Antonio Alvino Sobrinho;Vida Velha;PSB / POR AMOR À SANTANA;223;Suplente
;2012;1º Turno;Santana dos Garrotes;Vereador;15123;Renio Macedo de Araújo;Renio;PMDB / UNIDOS PELA FORÇA DA PALAVRA;215;Eleito por média
;2012;1º Turno;Santana dos Garrotes;Vereador;40000;Lindoberto Costa de Araujo;Lindoberto Costa;PSB / POR AMOR À SANTANA;207;Suplente
;2012;1º Turno;Santana dos Garrotes;Vereador;13000;Verlania Maria Luiz de Araujo Ferreira;Verlania;PT / UNIDOS PELA FORÇA DA PALAVRA;179;Suplente
;2012;1º Turno;Santana dos Garrotes;Vereador;13333;Maria Zeneide Alencar de Azevedo;Professora Zeneide;PT / UNIDOS PELA FORÇA DA PALAVRA;172;Suplente
;2012;1º Turno;Santana dos Garrotes;Vereador;15111;Osnaldo Jovelino de Caldas;Nego Luiz;PMDB / UNIDOS PELA FORÇA DA PALAVRA;143;Suplente
;2012;1º Turno;Santana dos Garrotes;Vereador;15777;Luciano Ferraz Fernandes de Oliveira;Dr Luciano;PMDB / UNIDOS PELA FORÇA DA PALAVRA;134;Suplente
;2012;1º Turno;Santana dos Garrotes;Vereador;40789;Antonio Zacarias da Silva;Antonio Zacarias;PSB / POR AMOR À SANTANA;129;Suplente
;2012;1º Turno;Santana dos Garrotes;Vereador;20123;Francisca Maria Nobrega Diniz;Francisca Nóbrega;PSC / UNIDOS PELA FORÇA DA PALAVRA;122;Suplente
;2012;1º Turno;Santana dos Garrotes;Vereador;20000;João Alixandre da Silva;Joãozinho;PSC / UNIDOS PELA FORÇA DA PALAVRA;111;Suplente
;2012;1º Turno;Santana dos Garrotes;Vereador;15000;José Bezerra Segundo;Dr Segundo;PMDB / UNIDOS PELA FORÇA DA PALAVRA;98;Suplente
;2012;1º Turno;Santana dos Garrotes;Vereador;20222;José Nildo da Silva;Zé Nildo;PSC / UNIDOS PELA FORÇA DA PALAVRA;75;Suplente
;2012;1º Turno;Santana dos Garrotes;Vereador;25000;Ferdivania Clerida Almeida Pinto Ramalho Virgulino;Ferdivania Virgulino;DEM / POR AMOR À SANTANA;5;Suplente
;2012;1º Turno;Santana dos Garrotes;Vereador;20111;Katelandia Delbora Paulo Leite;Katelândia;PSC / UNIDOS PELA FORÇA DA PALAVRA;2;Suplente
;2012;1º Turno;Santana dos Garrotes;Vereador;45000;Maria Ilma Batista;Ilma Batista;PSDB / POR AMOR À SANTANA;2;Suplente
;2012;1º Turno;Santana dos Garrotes;Vereador;15456;Ednaura Gouveia de Araújo Teotonio;Ednaura;PMDB / UNIDOS PELA FORÇA DA PALAVRA;0;Não eleito
;2012;1º Turno;Santana dos Garrotes;Vereador;40456;Ana Maria Gervazio de Azevedo;Aninha Gervazio;PSB / POR AMOR À SANTANA;0;Suplente
;2012;1º Turno;Santo André;Prefeito;70;Silvana Fernandes Marinho de Araujo;Silvana Marinho;PT do B / COM A FORÇA DO POVO;1269;Eleito
;2012;1º Turno;Santo André;Prefeito;55;Fenelon Medeiros Filho;Dr Lonza;PSD / COLIGAÇÃO RESPONSABILIDADE E COMPROMISSO COM O POVO;1037;Não eleito
;2012;1º Turno;Santo André;Vereador;11111;Joao Batista Sales Noberto;Joao Batista;PP / COM A FORÇA DO POVO;188;Eleito por QP
;2012;1º Turno;Santo André;Vereador;20123;Rivaldo Goncalves de Lima Junior;Rivaldo Junior;PSC / COM A FORÇA DO POVO;177;Eleito por QP
;2012;1º Turno;Santo André;Vereador;31111;Antonino Rosendo de Medeiros;Seu Nino;PHS / COM A FORÇA DO POVO;153;Eleito por QP
;2012;1º Turno;Santo André;Vereador;45666;Nandyara Nóbrega de Medeiros Leal;Nandyara Medeiros;PSDB / COLIGAÇÃO RESPONSABILIDADE E COMPROMISSO COM O POVO;149;Eleito por QP
;2012;1º Turno;Santo André;Vereador;40555;Edgley Fidelis Souto Messias;Fidelis;PSB / COLIGAÇÃO RESPONSABILIDADE E COMPROMISSO COM O POVO;139;Eleito por QP
;2012;1º Turno;Santo André;Vereador;25123;Pedro Edson Correia Araújo;Pedro de Neguinho;DEM / COLIGAÇÃO RESPONSABILIDADE E COMPROMISSO COM O POVO;135;Eleito por QP
;2012;1º Turno;Santo André;Vereador;31000;Neuza Maria da Costa Camilo;Neuza;PHS / COM A FORÇA DO POVO;134;Eleito por QP
;2012;1º Turno;Santo André;Vereador;55555;Leandro Pedro dos Santos;Leandro;PSD / COLIGAÇÃO RESPONSABILIDADE E COMPROMISSO COM O POVO;115;Eleito por QP
;2012;1º Turno;Santo André;Vereador;70123;Evandi Sales Camilo;Nen de Miguel;PT do B / COM A FORÇA DO POVO;100;Eleito por média
;2012;1º Turno;Santo André;Vereador;15123;Dione Alves Porto de Almeida;Dione;PMDB / COM A FORÇA DO POVO;87;Suplente
;2012;1º Turno;Santo André;Vereador;28888;Valdir Antonio da Silva;Valdir;PRTB / COLIGAÇÃO RESPONSABILIDADE E COMPROMISSO COM O POVO;86;Suplente
;2012;1º Turno;Santo André;Vereador;13456;Jose Denys Cavalcante de Oliveira;Denys;PT / COM A FORÇA DO POVO;86;Suplente
;2012;1º Turno;Santo André;Vereador;55000;Braulio André Borges Santos;Braulio;PSD / COLIGAÇÃO RESPONSABILIDADE E COMPROMISSO COM O POVO;82;Suplente
;2012;1º Turno;Santo André;Vereador;55123;Francinalda Martins Messias;Francinalda;PSD / COLIGAÇÃO RESPONSABILIDADE E COMPROMISSO COM O POVO;76;Suplente
;2012;1º Turno;Santo André;Vereador;22345;Joana Dark da Silva;Joaninha;PR / COM A FORÇA DO POVO;73;Suplente
;2012;1º Turno;Santo André;Vereador;40567;Jonas de Oliveira Pontes;Jonas;PSB / COLIGAÇÃO RESPONSABILIDADE E COMPROMISSO COM O POVO;72;Suplente
;2012;1º Turno;Santo André;Vereador;40000;Ivandro João da Silva;Negão;PSB / COLIGAÇÃO RESPONSABILIDADE E COMPROMISSO COM O POVO;59;Suplente
;2012;1º Turno;Santo André;Vereador;27777;Francisco de Paula Fernandes;Fernandes;PSDC / COLIGAÇÃO RESPONSABILIDADE E COMPROMISSO COM O POVO;58;Suplente
;2012;1º Turno;Santo André;Vereador;55222;Mauricéia Pereira Gonçalves;Mauriceia;PSD / COLIGAÇÃO RESPONSABILIDADE E COMPROMISSO COM O POVO;52;Suplente
;2012;1º Turno;Santo André;Vereador;20234;Luciano Costa de Medeiros;Luciano;PSC / COM A FORÇA DO POVO;37;Suplente
;2012;1º Turno;Santo André;Vereador;31123;Maria Vilany Alves;Minininha;PHS / COM A FORÇA DO POVO;34;Suplente
;2012;1º Turno;Santo André;Vereador;23000;Ildebrando Júlio Araújo;Ildebrando;PPS / COLIGAÇÃO RESPONSABILIDADE E COMPROMISSO COM O POVO;23;Suplente
;2012;1º Turno;Santo André;Vereador;55200;Erika Sheine Leite Santos;Erika;PSD / COLIGAÇÃO RESPONSABILIDADE E COMPROMISSO COM O POVO;20;Suplente
;2012;1º Turno;Santo André;Vereador;40123;Francicleudo Alves do Nascimento;Cleudo;PSB / COLIGAÇÃO RESPONSABILIDADE E COMPROMISSO COM O POVO;18;Suplente
;2012;1º Turno;Santo André;Vereador;22123;Marcelino Cavacante Souto;Marcelino Cavalcante;PR / COM A FORÇA DO POVO;14;Suplente
;2012;1º Turno;Santo André;Vereador;15000;Joao Martins de Araujo;Joao Venancio;PMDB / COM A FORÇA DO POVO;9;Suplente
;2012;1º Turno;Santo André;Vereador;40001;João Alfredo Aranha Rabelo;Rabelo;PSB / COLIGAÇÃO RESPONSABILIDADE E COMPROMISSO COM O POVO;9;Suplente
;2012;1º Turno;Santo André;Vereador;55100;Melissa Maria Lisboa Cabral;Melissa;PSD / COLIGAÇÃO RESPONSABILIDADE E COMPROMISSO COM O POVO;6;Suplente
;2012;1º Turno;Santo André;Vereador;15111;Ailton Ferreira da Silva Filho;Ailton Filho;PMDB / COM A FORÇA DO POVO;0;Suplente
;2012;1º Turno;Santo André;Vereador;70222;Lucia das Dores Correia da Silva;Lucia;PT do B / COM A FORÇA DO POVO;0;Não eleito
;2012;1º Turno;São Bentinho;Prefeito;45;Giovana Leite Cavalcanti Olimpio;Giovana Olimpio;PSDB / A HORA DA MUDANÇA CHEGOU;1537;Eleito
;2012;1º Turno;São Bentinho;Prefeito;55;Francinaldo Pereira de Almeida;Naldinho de Titico;PSD / UNIÃO, TRABALHO E PAZ;1417;Não eleito
;2012;1º Turno;São Bentinho;Vereador;22666;Jannilson de Sousa Dantas;Jannilson;PR / UNIÃO, TRABALHO E PAZ;319;Eleito por QP
;2012;1º Turno;São Bentinho;Vereador;14444;Francisco Nilson Carreiro de Almeida;Minininho;PTB / A HORA DA MUDANÇA CHEGOU;198;Eleito por QP
;2012;1º Turno;São Bentinho;Vereador;40111;José Carlos Alves;Nen;PSB / UNIÃO, TRABALHO E PAZ;194;Eleito por QP
;2012;1º Turno;São Bentinho;Vereador;45444;Vampierre Fernandes da Silva;Vampierre;PSDB / A HORA DA MUDANÇA CHEGOU;194;Eleito por QP
;2012;1º Turno;São Bentinho;Vereador;15604;Francisco Sebastião Ribeiro;Chiquinho Machante;PMDB / A HORA DA MUDANÇA CHEGOU;186;Eleito por QP
;2012;1º Turno;São Bentinho;Vereador;22444;Feliciano Soares da Nobrega;Lisso;PR / UNIÃO, TRABALHO E PAZ;184;Eleito por QP
;2012;1º Turno;São Bentinho;Vereador;11111;Jose Pedro da Silva Sousa;Zé de Oscar;PP / UNIÃO, TRABALHO E PAZ;172;Eleito por QP
;2012;1º Turno;São Bentinho;Vereador;45666;Firmino José Pereira Neto;Firmino do Camano;PSDB / A HORA DA MUDANÇA CHEGOU;169;Eleito por média
;2012;1º Turno;São Bentinho;Vereador;55555;Antonio Almeida Pereira;Toinho de Hermes;PSD / UNIÃO, TRABALHO E PAZ;167;Eleito por média
;2012;1º Turno;São Bentinho;Vereador;22111;Natália Dantas Leite;Natália Dantas;PR / UNIÃO, TRABALHO E PAZ;162;Suplente
;2012;1º Turno;São Bentinho;Vereador;15606;Pedro Pereira Fernandes;Pedro de Almir;PMDB / A HORA DA MUDANÇA CHEGOU;140;Suplente
;2012;1º Turno;São Bentinho;Vereador;22222;Jose Leite da Costa;Dede de Firmino;PR / UNIÃO, TRABALHO E PAZ;132;Suplente
;2012;1º Turno;São Bentinho;Vereador;14234;Giliarde da Costa e Silva;Giliarde;PTB / A HORA DA MUDANÇA CHEGOU;120;Suplente
;2012;1º Turno;São Bentinho;Vereador;13131;Manoel da Costa Almeida;Manoel da Ambulancia;PT;111;Não eleito
;2012;1º Turno;São Bentinho;Vereador;22333;Hildo de Almeida Sousa;Hildo;PR / UNIÃO, TRABALHO E PAZ;111;Suplente
;2012;1º Turno;São Bentinho;Vereador;45555;Edmilson de Almeida Silva;Nilsinho;PSDB / A HORA DA MUDANÇA CHEGOU;105;Suplente
;2012;1º Turno;São Bentinho;Vereador;40222;Irene Fernandes de Almeida;Irene;PSB / UNIÃO, TRABALHO E PAZ;38;Suplente
;2012;1º Turno;São Bentinho;Vereador;13123;Maria do Socorro Silva Fernandes;Coca do Conselho Tutelar;PT;36;Não eleito
;2012;1º Turno;São Bentinho;Vereador;13111;Jaildo Felinto Santana;Jaildo da Ambulancia;PT;22;Não eleito
;2012;1º Turno;São Bentinho;Vereador;13234;Francivaldo da Silva Costa;Valdinho de Ica;PT;17;Não eleito
;2012;1º Turno;São Bentinho;Vereador;15605;Hilberlane de Almeida Sousa;Hilberlane;PMDB / A HORA DA MUDANÇA CHEGOU;13;Suplente
;2012;1º Turno;São Bentinho;Vereador;45333;Jailton Barreto de Araújo;Jailton do Borges;PSDB / A HORA DA MUDANÇA CHEGOU;9;Suplente
;2012;1º Turno;São Bentinho;Vereador;15608;Silvia Maria Silva Linhares;Silvia;PMDB / A HORA DA MUDANÇA CHEGOU;2;Suplente
;2012;1º Turno;São Bentinho;Vereador;13132;Maria de Fatima Pereira da Costa;Fatima;PT;1;Não eleito
;2012;1º Turno;São Bentinho;Vereador;15601;Sabrina dos Santos Gomes;Sabrina;PMDB / A HORA DA MUDANÇA CHEGOU;1;Suplente
;2012;1º Turno;São Bentinho;Vereador;15609;Maria do Socorro de Oliveira;Socorro;PMDB / A HORA DA MUDANÇA CHEGOU;0;Suplente
;2012;1º Turno;São Bentinho;Vereador;55666;Maria Soares Bandeira;Tia Maria;PSD / UNIÃO, TRABALHO E PAZ;0;Suplente
;2012;1º Turno;São Bento;Prefeito;22;Gemilton Souza da Silva;Gemilton Souza;PR / SÃO BENTO AVANÇA UNIDA;12424;Eleito
;2012;1º Turno;São Bento;Prefeito;15;Jullys Rammon Rezende Ramalho da Silva;Jullys Roberto;PMDB;8955;Não eleito
;2012;1º Turno;São Bento;Vereador;55222;Raimundo Carneiro de Andrade Filho;Raimundinho da Ambulancia;PSD / SÃO BENTO AVANÇA UNIDA;1397;Eleito por QP
;2012;1º Turno;São Bento;Vereador;22444;Jurandi Salvio da Silva;Jurandi da Prensa;PR / SÃO BENTO AVANÇA UNIDA;1373;Eleito por QP
;2012;1º Turno;São Bento;Vereador;45123;Juliano Dantas Veras Lucio;Juliano Lucio;PSDB / SÃO BENTO AVANÇA UNIDA;1254;Eleito por QP
;2012;1º Turno;São Bento;Vereador;22123;Joao Dantas Clementino;João de Ezequiel;PR / SÃO BENTO AVANÇA UNIDA;1172;Eleito por QP
;2012;1º Turno;São Bento;Vereador;22222;Adaildo Dantas;Adaildo Dantas;PR / SÃO BENTO AVANÇA UNIDA;1064;Eleito por QP
;2012;1º Turno;São Bento;Vereador;25555;Ademar Pereira Diniz;Ademar;DEM / SÃO BENTO AVANÇA UNIDA;998;Eleito por QP
;2012;1º Turno;São Bento;Vereador;15555;Alexciandro Dantas;Alex;PMDB;968;Eleito por QP
;2012;1º Turno;São Bento;Vereador;22661;Josue Diniz Araujo Junior;Dr Josue Junior;PR / SÃO BENTO AVANÇA UNIDA;956;Eleito por QP
;2012;1º Turno;São Bento;Vereador;15123;Silvano Oliveira de Almeida;Silvano;PMDB;914;Eleito por QP
;2012;1º Turno;São Bento;Vereador;15688;Marcos Davi Dantas dos Santos;Marcos Davi;PMDB;909;Eleito por QP
;2012;1º Turno;São Bento;Vereador;55111;Lucinete Carneiro dos Santos;Lucinete de Dimas;PSD / SÃO BENTO AVANÇA UNIDA;824;Eleito por QP
;2012;1º Turno;São Bento;Vereador;25123;Rogaciano Araujo da Costa;Dr Rogaciano Araujo;DEM / SÃO BENTO AVANÇA UNIDA;755;Suplente
;2012;1º Turno;São Bento;Vereador;15444;Jairo da Silva Monteiro;Jairo Monteiro;PMDB;741;Eleito por QP
;2012;1º Turno;São Bento;Vereador;25025;Artur Araujo Filho;Dr Artur;DEM / SÃO BENTO AVANÇA UNIDA;728;Suplente
;2012;1º Turno;São Bento;Vereador;15233;Domicio Ferreira de Araujo;Domilson;PMDB;717;Eleito por média
;2012;1º Turno;São Bento;Vereador;15789;Ivanildo da Silva Assis;Ivanildo do Xique Xique;PMDB;700;Suplente
;2012;1º Turno;São Bento;Vereador;55555;Jose Garcia dos Santos;Ze Carnauba;PSD / SÃO BENTO AVANÇA UNIDA;685;Suplente
;2012;1º Turno;São Bento;Vereador;15699;Francivaldo Silva de Araujo;Nena;PMDB;651;Suplente
;2012;1º Turno;São Bento;Vereador;15615;Domelice Dutra Marcolino;Domelice;PMDB;637;Suplente
;2012;1º Turno;São Bento;Vereador;55123;Evangelma Dantas Pereira;Evangelma;PSD / SÃO BENTO AVANÇA UNIDA;604;Suplente
;2012;1º Turno;São Bento;Vereador;22456;Fabricio Beserra Lima;Fabricio;PR / SÃO BENTO AVANÇA UNIDA;595;Suplente
;2012;1º Turno;São Bento;Vereador;15234;Jose Maria do Nascimento;Ze Maria;PMDB;565;Suplente
;2012;1º Turno;São Bento;Vereador;25333;Jose dos Santos;Zé da Saúde;DEM / SÃO BENTO AVANÇA UNIDA;248;Suplente
;2012;1º Turno;São Bento;Vereador;15556;Iordan Ferreira da Silva;Iordan;PMDB;181;Suplente
;2012;1º Turno;São Bento;Vereador;15611;Jose Dantas Viana;Ze de Joca;PMDB;166;Suplente
;2012;1º Turno;São Bento;Vereador;22333;Damiana de Souza Champam;Nenem de Vanderlei;PR / SÃO BENTO AVANÇA UNIDA;113;Suplente
